ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 3 default"
2634,variable,e3,"E 3 - Slim Amazonian Background",1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL0UzLzAwMDAuanBnIiwibGljZW5zZSI6IiIsInNwZWVkIjo5MCwiaW1hZ2VVcmxGb3JtYXQiOiJ4eHh4LmpwZyIsImZpcnN0SW1hZ2VOdW1iZXIiOjEsImluZXJ0aWEiOjEyLCJyZXZlcnNlIjpmYWxzZSwiem9vbSI6ZmFsc2UsImltYWdlVXJscyI6W10sInRvdGFsRnJhbWVzIjozOCwic3RhcnRGcmFtZU5vIjoiMCIsImF1dG9Sb3RhdGUiOjEsImF1dG9Sb3RhdGVTcGVlZCI6MCwiYXV0b1JvdGF0ZVJldmVyc2UiOmZhbHNlLCJzdG9wQXRFZGdlcyI6dHJ1ZSwiYXV0b0NETlJlc2l6ZXIiOmZhbHNlLCJub3RpZmljYXRpb25Db25maWciOnsiZHJhZ1RvUm90YXRlIjp7InNob3dTdGFydFRvUm90YXRlRGVmYXVsdE5vdGlmaWNhdGlvbiI6dHJ1ZSwibWFpbkNvbG9yIjoicmdiYSgwLDAsMCwxKSIsInRleHRDb2xvciI6InJnYmEoMjU1LDI1NSwyNTUsMSkifX19"" scrolling=""no""></iframe></div>",,,,taxable,,1,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e3.png,,,,,,,,,32,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,"55 gallons - 47 x 20.5""",Flexibility,"Medium flex, Ultra flex",1,1,"Medium flex",,,,
2636,variable,e6,"E 6 - Slim Amazonian Background",1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL0U2LzAwMDAuanBnIiwibGljZW5zZSI6IiIsInNwZWVkIjo5MCwiaW1hZ2VVcmxGb3JtYXQiOiJ4eHh4LmpwZyIsImZpcnN0SW1hZ2VOdW1iZXIiOjEsImluZXJ0aWEiOjEyLCJyZXZlcnNlIjpmYWxzZSwiem9vbSI6ZmFsc2UsImltYWdlVXJscyI6W10sInRvdGFsRnJhbWVzIjozNiwic3RhcnRGcmFtZU5vIjoiMCIsImF1dG9Sb3RhdGUiOjEsImF1dG9Sb3RhdGVTcGVlZCI6MCwiYXV0b1JvdGF0ZVJldmVyc2UiOmZhbHNlLCJzdG9wQXRFZGdlcyI6dHJ1ZSwiYXV0b0NETlJlc2l6ZXIiOmZhbHNlLCJub3RpZmljYXRpb25Db25maWciOnsiZHJhZ1RvUm90YXRlIjp7InNob3dTdGFydFRvUm90YXRlRGVmYXVsdE5vdGlmaWNhdGlvbiI6dHJ1ZSwibWFpbkNvbG9yIjoicmdiYSgwLDAsMCwxKSIsInRleHRDb2xvciI6InJnYmEoMjU1LDI1NSwyNTUsMSkifX19"" scrolling=""no""></iframe></div>",,,,taxable,,1,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",halloween,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e6.png,,,,,,,,,37,Flexibility,"Medium flex, Ultra flex",1,1,,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,,,,,
2638,variable,e8,"E 8 - Slim Amazonian Background",1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL2U4LzAwMDAuanBnIiwibGljZW5zZSI6IiIsInNwZWVkIjo5MCwiaW1hZ2VVcmxGb3JtYXQiOiJ4eHh4LmpwZyIsImZpcnN0SW1hZ2VOdW1iZXIiOjEsImluZXJ0aWEiOjEyLCJyZXZlcnNlIjpmYWxzZSwiem9vbSI6ZmFsc2UsImltYWdlVXJscyI6W10sInRvdGFsRnJhbWVzIjozOCwic3RhcnRGcmFtZU5vIjoiMCIsImF1dG9Sb3RhdGUiOjEsImF1dG9Sb3RhdGVTcGVlZCI6MCwiYXV0b1JvdGF0ZVJldmVyc2UiOmZhbHNlLCJzdG9wQXRFZGdlcyI6dHJ1ZSwiYXV0b0NETlJlc2l6ZXIiOmZhbHNlLCJub3RpZmljYXRpb25Db25maWciOnsiZHJhZ1RvUm90YXRlIjp7InNob3dTdGFydFRvUm90YXRlRGVmYXVsdE5vdGlmaWNhdGlvbiI6dHJ1ZSwibWFpbkNvbG9yIjoicmdiYSgwLDAsMCwxKSIsInRleHRDb2xvciI6InJnYmEoMjU1LDI1NSwyNTUsMSkifX19"" scrolling=""no""></iframe></div>",,,,taxable,,1,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",halloween,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e8.png,,,,,,,,,38,Flexibility,"Medium flex, Ultra flex",1,1,,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,,,,,
2640,variable,e11,"E 11 - Slim Amazonian Background",1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL2UxMSUyMEVYUC8wMDAwLmpwZyIsImxpY2Vuc2UiOiIiLCJzcGVlZCI6OTAsImltYWdlVXJsRm9ybWF0IjoieHh4eC5qcGciLCJmaXJzdEltYWdlTnVtYmVyIjoxLCJpbmVydGlhIjoxMiwicmV2ZXJzZSI6ZmFsc2UsInpvb20iOmZhbHNlLCJpbWFnZVVybHMiOltdLCJ0b3RhbEZyYW1lcyI6MzUsInN0YXJ0RnJhbWVObyI6IjAiLCJhdXRvUm90YXRlIjoxLCJhdXRvUm90YXRlU3BlZWQiOjAsImF1dG9Sb3RhdGVSZXZlcnNlIjpmYWxzZSwic3RvcEF0RWRnZXMiOnRydWUsImF1dG9DRE5SZXNpemVyIjpmYWxzZSwibm90aWZpY2F0aW9uQ29uZmlnIjp7ImRyYWdUb1JvdGF0ZSI6eyJzaG93U3RhcnRUb1JvdGF0ZURlZmF1bHROb3RpZmljYXRpb24iOnRydWUsIm1haW5Db2xvciI6InJnYmEoMCwwLDAsMSkiLCJ0ZXh0Q29sb3IiOiJyZ2JhKDI1NSwyNTUsMjU1LDEpIn19fQ=="" scrolling=""no""></iframe></div>",,,,taxable,,1,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e11.png,,,,,,,,,39,Flexibility,"Medium flex, Ultra flex",1,1,,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,,,,,
2642,variable,e12,"E 12 - Slim Amazonian Background",1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL0UxMi8wMDAwLmpwZyIsImxpY2Vuc2UiOiIiLCJzcGVlZCI6OTAsImltYWdlVXJsRm9ybWF0IjoieHh4eC5qcGciLCJmaXJzdEltYWdlTnVtYmVyIjoxLCJpbmVydGlhIjoxMiwicmV2ZXJzZSI6ZmFsc2UsInpvb20iOmZhbHNlLCJpbWFnZVVybHMiOltdLCJ0b3RhbEZyYW1lcyI6MzcsInN0YXJ0RnJhbWVObyI6IjAiLCJhdXRvUm90YXRlIjoxLCJhdXRvUm90YXRlU3BlZWQiOjAsImF1dG9Sb3RhdGVSZXZlcnNlIjpmYWxzZSwic3RvcEF0RWRnZXMiOnRydWUsImF1dG9DRE5SZXNpemVyIjpmYWxzZSwibm90aWZpY2F0aW9uQ29uZmlnIjp7ImRyYWdUb1JvdGF0ZSI6eyJzaG93U3RhcnRUb1JvdGF0ZURlZmF1bHROb3RpZmljYXRpb24iOnRydWUsIm1haW5Db2xvciI6InJnYmEoMCwwLDAsMSkiLCJ0ZXh0Q29sb3IiOiJyZ2JhKDI1NSwyNTUsMjU1LDEpIn19fQ==""></iframe></div>",,,,taxable,,1,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e12.png,,,,,,,,,40,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,,Flexibility,"Medium flex, Ultra flex",1,1,,,,,
2644,variable,e15,"E 15 - Slim Amazonian Background",1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL0UxNS8wMDAwLmpwZyIsImxpY2Vuc2UiOiIiLCJzcGVlZCI6OTAsImltYWdlVXJsRm9ybWF0IjoieHh4eC5qcGciLCJmaXJzdEltYWdlTnVtYmVyIjoxLCJpbmVydGlhIjoxMiwicmV2ZXJzZSI6ZmFsc2UsInpvb20iOmZhbHNlLCJpbWFnZVVybHMiOltdLCJ0b3RhbEZyYW1lcyI6MzYsInN0YXJ0RnJhbWVObyI6IjAiLCJhdXRvUm90YXRlIjoxLCJhdXRvUm90YXRlU3BlZWQiOjAsImF1dG9Sb3RhdGVSZXZlcnNlIjpmYWxzZSwic3RvcEF0RWRnZXMiOnRydWUsImF1dG9DRE5SZXNpemVyIjpmYWxzZSwibm90aWZpY2F0aW9uQ29uZmlnIjp7ImRyYWdUb1JvdGF0ZSI6eyJzaG93U3RhcnRUb1JvdGF0ZURlZmF1bHROb3RpZmljYXRpb24iOmZhbHNlLCJtYWluQ29sb3IiOiJyZ2JhKDAsMCwwLDAuMjApIiwidGV4dENvbG9yIjoicmdiYSgyNDMsMjM3LDIzNywwLjgwKSJ9fX0="" scrolling=""no""></iframe></div>",,,,taxable,,1,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e15.png,,,,,,,,,41,Flexibility,"Medium flex, Ultra flex",1,1,,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,,,,,
2646,variable,e18,"E 18 - Slim Amazonian Background",1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL0UxOC8wMDAwLmpwZyIsImxpY2Vuc2UiOiIiLCJzcGVlZCI6OTAsImltYWdlVXJsRm9ybWF0IjoieHh4eC5qcGciLCJmaXJzdEltYWdlTnVtYmVyIjoxLCJpbmVydGlhIjoxMiwicmV2ZXJzZSI6ZmFsc2UsInpvb20iOmZhbHNlLCJpbWFnZVVybHMiOltdLCJ0b3RhbEZyYW1lcyI6MzcsInN0YXJ0RnJhbWVObyI6IjAiLCJhdXRvUm90YXRlIjoxLCJhdXRvUm90YXRlU3BlZWQiOjAsImF1dG9Sb3RhdGVSZXZlcnNlIjpmYWxzZSwic3RvcEF0RWRnZXMiOnRydWUsImF1dG9DRE5SZXNpemVyIjpmYWxzZSwibm90aWZpY2F0aW9uQ29uZmlnIjp7ImRyYWdUb1JvdGF0ZSI6eyJzaG93U3RhcnRUb1JvdGF0ZURlZmF1bHROb3RpZmljYXRpb24iOnRydWUsIm1haW5Db2xvciI6InJnYmEoMCwwLDAsMSkiLCJ0ZXh0Q29sb3IiOiJyZ2JhKDI1NSwyNTUsMjU1LDEpIn19fQ=="" scrolling=""no""></iframe></div>",,,,taxable,,1,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e18.png,,,,,,,,,43,Flexibility,"Medium flex, Ultra flex",1,1,,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,,,,,
2648,variable,e21,"E 21 - Slim Amazonian Background",1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL0UyMS8wMDAwLmpwZyIsImxpY2Vuc2UiOiIiLCJzcGVlZCI6OTAsImltYWdlVXJsRm9ybWF0IjoieHh4eC5qcGciLCJmaXJzdEltYWdlTnVtYmVyIjoxLCJpbmVydGlhIjoxMiwicmV2ZXJzZSI6ZmFsc2UsInpvb20iOmZhbHNlLCJpbWFnZVVybHMiOltdLCJ0b3RhbEZyYW1lcyI6MzcsInN0YXJ0RnJhbWVObyI6IjAiLCJhdXRvUm90YXRlIjoxLCJhdXRvUm90YXRlU3BlZWQiOjAsImF1dG9Sb3RhdGVSZXZlcnNlIjpmYWxzZSwic3RvcEF0RWRnZXMiOnRydWUsImF1dG9DRE5SZXNpemVyIjpmYWxzZSwibm90aWZpY2F0aW9uQ29uZmlnIjp7ImRyYWdUb1JvdGF0ZSI6eyJzaG93U3RhcnRUb1JvdGF0ZURlZmF1bHROb3RpZmljYXRpb24iOnRydWUsIm1haW5Db2xvciI6InJnYmEoMCwwLDAsMSkiLCJ0ZXh0Q29sb3IiOiJyZ2JhKDI1NSwyNTUsMjU1LDEpIn19fQ=="" scrolling=""no""></iframe></div>",,,,taxable,,1,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",halloween,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e21.png,,,,,,,,,44,Flexibility,"Medium flex, Ultra flex",1,1,,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,,,,,
2650,variable,e22,"E 22 - Slim Amazonian Background",'-1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL0UtMjIvMDAwMC5qcGciLCJsaWNlbnNlIjoiIiwic3BlZWQiOjkwLCJpbWFnZVVybEZvcm1hdCI6Inh4eHguanBnIiwiZmlyc3RJbWFnZU51bWJlciI6MSwiaW5lcnRpYSI6MTIsInJldmVyc2UiOmZhbHNlLCJ6b29tIjpmYWxzZSwiaW1hZ2VVcmxzIjpbXSwidG90YWxGcmFtZXMiOjM2LCJzdGFydEZyYW1lTm8iOiIwIiwiYXV0b1JvdGF0ZSI6MSwiYXV0b1JvdGF0ZVNwZWVkIjowLCJhdXRvUm90YXRlUmV2ZXJzZSI6ZmFsc2UsInN0b3BBdEVkZ2VzIjp0cnVlLCJhdXRvQ0ROUmVzaXplciI6ZmFsc2UsIm5vdGlmaWNhdGlvbkNvbmZpZyI6eyJkcmFnVG9Sb3RhdGUiOnsic2hvd1N0YXJ0VG9Sb3RhdGVEZWZhdWx0Tm90aWZpY2F0aW9uIjpmYWxzZSwibWFpbkNvbG9yIjoicmdiYSgwLDAsMCwwLjIwKSIsInRleHRDb2xvciI6InJnYmEoMjQzLDIzNywyMzcsMC44MCkifX19"" scrolling=""no""></iframe></div>",,,,taxable,,0,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e22.png,,,,,,,,,45,Flexibility,"Medium flex, Ultra flex",1,1,,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,,,,,
2652,variable,e23,"E 23 - Slim Amazonian Background",1,0,visible,"<div class=""wrap-element""><iframe class=""wrapped-iframe"" src=""https://www.360-javascriptviewer.com/embed?presentation=eyJtYWluSW1hZ2VVcmwiOiJodHRwczovL2FxdWFkZWNvcmJhY2tncm91bmRzLmNvbS93cC1jb250ZW50LzM2MC1iYXNlL0UyMy8wMDAwLmpwZyIsImxpY2Vuc2UiOiIiLCJzcGVlZCI6OTAsImltYWdlVXJsRm9ybWF0IjoieHh4eC5qcGciLCJmaXJzdEltYWdlTnVtYmVyIjoxLCJpbmVydGlhIjoxMiwicmV2ZXJzZSI6ZmFsc2UsInpvb20iOmZhbHNlLCJpbWFnZVVybHMiOltdLCJ0b3RhbEZyYW1lcyI6MzgsInN0YXJ0RnJhbWVObyI6IjAiLCJhdXRvUm90YXRlIjoxLCJhdXRvUm90YXRlU3BlZWQiOjAsImF1dG9Sb3RhdGVSZXZlcnNlIjpmYWxzZSwic3RvcEF0RWRnZXMiOnRydWUsImF1dG9DRE5SZXNpemVyIjpmYWxzZSwibm90aWZpY2F0aW9uQ29uZmlnIjp7ImRyYWdUb1JvdGF0ZSI6eyJzaG93U3RhcnRUb1JvdGF0ZURlZmF1bHROb3RpZmljYXRpb24iOnRydWUsIm1haW5Db2xvciI6InJnYmEoMCwwLDAsMSkiLCJ0ZXh0Q29sb3IiOiJyZ2JhKDI1NSwyNTUsMjU1LDEpIn19fQ=="" scrolling=""no""></iframe></div>",,,,taxable,,1,,,0,1,,,,,0,,,,"E Models - Slim Amazonian Backgrounds",,,https://aquadecorbackgrounds.com/wp-content/uploads/2022/09/150-e23.png,,,,,,,,,46,Flexibility,"Medium flex, Ultra flex",1,1,,Size,"125 gallons - 71 x 23"", 180 gallons - 71 x 23"", 55 gallons - 47 x 20.5"", 75 gallons - 47 x 19.5"", 90 gallons - 47 x 23.5""",1,1,,"Attachment type","Magnets, Vacuum suction cups",1,1
